Number,Latit,Long,Time,Marsh
2748,55.820753,49.172248,08.11.2020 20:19:51,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2466,55.771572,49.21176,08.11.2020 20:19:54,18
2715,55.791658,49.171313,08.11.2020 20:19:43,18
2465,55.786773,49.231143,08.11.2020 20:19:46,18
2156,55.773192,49.208545,08.11.2020 20:19:46,18
2706,55.835827,49.147383,08.11.2020 20:19:54,18
2425,55.750952,49.227787,08.11.2020 20:19:42,18
2767,55.76494,49.182987,08.11.2020 20:19:48,18
2736,55.869268,49.080992,08.11.2020 20:19:54,18
2704,55.835645,49.147478,08.11.2020 20:19:42,18
2149,55.860838,49.093802,08.11.2020 20:19:54,18
2436,55.7819,49.170835,08.11.2020 20:19:46,18
2470,55.757332,49.231578,08.11.2020 20:19:46,18
2454,55.834475,49.080483,08.11.2020 20:19:46,18
2464,55.745487,49.217947,08.11.2020 20:19:41,18
2423,55.834978,49.092687,08.11.2020 20:19:43,18
2453,55.784657,49.219897,08.11.2020 20:19:51,18
2748,55.820753,49.172248,08.11.2020 20:19:51,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2715,55.791658,49.171313,08.11.2020 20:19:43,18
2466,55.771572,49.21176,08.11.2020 20:19:54,18
2706,55.835827,49.147383,08.11.2020 20:19:54,18
2156,55.773192,49.208545,08.11.2020 20:19:46,18
2465,55.786773,49.231143,08.11.2020 20:19:46,18
2736,55.869268,49.080992,08.11.2020 20:19:54,18
2425,55.750952,49.227787,08.11.2020 20:19:42,18
2767,55.76494,49.182987,08.11.2020 20:19:48,18
2704,55.835645,49.147478,08.11.2020 20:19:42,18
2149,55.860838,49.093802,08.11.2020 20:19:54,18
2470,55.757332,49.231578,08.11.2020 20:19:46,18
2454,55.834475,49.080483,08.11.2020 20:19:46,18
2436,55.7819,49.170835,08.11.2020 20:19:46,18
2464,55.745487,49.217947,08.11.2020 20:19:41,18
2423,55.835585,49.09834,08.11.2020 20:20:42,18
2453,55.783263,49.219045,08.11.2020 20:20:52,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2715,55.788155,49.170983,08.11.2020 20:20:44,18
2466,55.771572,49.21176,08.11.2020 20:20:53,18
2706,55.833673,49.147323,08.11.2020 20:20:47,18
2736,55.864667,49.078683,08.11.2020 20:20:48,18
2156,55.773192,49.208545,08.11.2020 20:20:47,18
2425,55.748925,49.223957,08.11.2020 20:20:42,18
2748,55.81849,49.177035,08.11.2020 20:20:50,18
2465,55.788778,49.227318,08.11.2020 20:20:53,18
2149,55.86201,49.086925,08.11.2020 20:20:53,18
2767,55.761412,49.189123,08.11.2020 20:20:48,18
2704,55.836022,49.146942,08.11.2020 20:20:53,18
2470,55.761723,49.231647,08.11.2020 20:20:53,18
2436,55.782792,49.170917,08.11.2020 20:20:40,18
2454,55.831387,49.080225,08.11.2020 20:20:45,18
2464,55.745548,49.218073,08.11.2020 20:20:40,18
2423,55.835585,49.09834,08.11.2020 20:20:42,18
2453,55.783263,49.219045,08.11.2020 20:20:52,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2715,55.788155,49.170983,08.11.2020 20:20:44,18
2706,55.833673,49.147323,08.11.2020 20:20:47,18
2466,55.771572,49.21176,08.11.2020 20:20:53,18
2156,55.773192,49.208545,08.11.2020 20:20:47,18
2748,55.81849,49.177035,08.11.2020 20:20:50,18
2465,55.788778,49.227318,08.11.2020 20:20:53,18
2425,55.748925,49.223957,08.11.2020 20:20:42,18
2736,55.864667,49.078683,08.11.2020 20:20:48,18
2149,55.86201,49.086925,08.11.2020 20:20:53,18
2767,55.761412,49.189123,08.11.2020 20:20:48,18
2704,55.836022,49.146942,08.11.2020 20:20:53,18
2454,55.831387,49.080225,08.11.2020 20:20:45,18
2436,55.782792,49.170917,08.11.2020 20:20:40,18
2470,55.761723,49.231647,08.11.2020 20:20:53,18
2464,55.748407,49.223347,08.11.2020 20:21:41,18
2423,55.835838,49.100753,08.11.2020 20:21:43,18
2715,55.787768,49.170973,08.11.2020 20:21:44,18
2453,55.77693,49.218948,08.11.2020 20:21:52,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2706,55.832063,49.14734,08.11.2020 20:21:47,18
2466,55.771418,49.211747,08.11.2020 20:21:54,18
2465,55.788852,49.225117,08.11.2020 20:21:47,18
2156,55.773192,49.208545,08.11.2020 20:21:47,18
2425,55.746192,49.218912,08.11.2020 20:21:42,18
2736,55.862463,49.083697,08.11.2020 20:21:49,18
2748,55.814668,49.179552,08.11.2020 20:21:55,18
2767,55.759758,49.191775,08.11.2020 20:21:47,18
2149,55.862807,49.085867,08.11.2020 20:21:54,18
2454,55.829323,49.081823,08.11.2020 20:21:42,18
2704,55.836083,49.145857,08.11.2020 20:21:42,18
2436,55.786737,49.171228,08.11.2020 20:21:39,18
2470,55.764215,49.23167,08.11.2020 20:21:47,18
2464,55.748407,49.223347,08.11.2020 20:21:41,18
2423,55.835838,49.100753,08.11.2020 20:21:43,18
2453,55.77693,49.218948,08.11.2020 20:21:52,18
2715,55.787768,49.170973,08.11.2020 20:21:44,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2706,55.832063,49.14734,08.11.2020 20:21:47,18
2465,55.788852,49.225117,08.11.2020 20:21:47,18
2156,55.773192,49.208545,08.11.2020 20:21:47,18
2425,55.746192,49.218912,08.11.2020 20:21:42,18
2466,55.771418,49.211747,08.11.2020 20:21:54,18
2748,55.814668,49.179552,08.11.2020 20:21:55,18
2736,55.862463,49.083697,08.11.2020 20:21:49,18
2149,55.862807,49.085867,08.11.2020 20:21:54,18
2767,55.759758,49.191775,08.11.2020 20:21:47,18
2436,55.786737,49.171228,08.11.2020 20:21:39,18
2454,55.829323,49.081823,08.11.2020 20:21:42,18
2704,55.836083,49.145857,08.11.2020 20:21:42,18
2470,55.764215,49.23167,08.11.2020 20:21:47,18
2464,55.750343,49.226965,08.11.2020 20:22:41,18
2423,55.835885,49.105495,08.11.2020 20:22:54,18
2453,55.772837,49.218872,08.11.2020 20:22:51,18
2715,55.785715,49.170877,08.11.2020 20:22:43,18
2706,55.830017,49.14742,08.11.2020 20:22:46,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2465,55.791248,49.225283,08.11.2020 20:22:46,18
2466,55.771418,49.211747,08.11.2020 20:22:54,18
2156,55.773192,49.208545,08.11.2020 20:22:46,18
2425,55.746055,49.215848,08.11.2020 20:22:41,18
2748,55.811765,49.181203,08.11.2020 20:22:51,18
2149,55.864567,49.08273,08.11.2020 20:22:54,18
2736,55.861925,49.086843,08.11.2020 20:22:49,18
2436,55.787915,49.171407,08.11.2020 20:22:40,18
2704,55.836103,49.139757,08.11.2020 20:22:41,18
2767,55.756203,49.197975,08.11.2020 20:22:48,18
2470,55.76759,49.231733,08.11.2020 20:22:54,18
2454,55.829438,49.083033,08.11.2020 20:22:46,18
2464,55.750343,49.226965,08.11.2020 20:22:41,18
2423,55.835885,49.105495,08.11.2020 20:22:54,18
2453,55.772837,49.218872,08.11.2020 20:22:51,18
2706,55.830017,49.14742,08.11.2020 20:22:46,18
2715,55.785715,49.170877,08.11.2020 20:22:43,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2425,55.746055,49.215848,08.11.2020 20:22:41,18
2465,55.791248,49.225283,08.11.2020 20:22:46,18
2748,55.811765,49.181203,08.11.2020 20:22:51,18
2466,55.771418,49.211747,08.11.2020 20:22:54,18
2149,55.864567,49.08273,08.11.2020 20:22:54,18
2156,55.773192,49.208545,08.11.2020 20:22:46,18
2736,55.861925,49.086843,08.11.2020 20:22:49,18
2436,55.787915,49.171407,08.11.2020 20:22:40,18
2767,55.756203,49.197975,08.11.2020 20:22:48,18
2454,55.829438,49.083033,08.11.2020 20:22:46,18
2470,55.76759,49.231733,08.11.2020 20:22:54,18
2704,55.836103,49.139757,08.11.2020 20:22:41,18
2464,55.751527,49.229233,08.11.2020 20:23:40,18
2423,55.835853,49.105705,08.11.2020 20:23:43,18
2706,55.827527,49.14743,08.11.2020 20:23:47,18
2453,55.770352,49.218848,08.11.2020 20:23:52,18
2466,55.771418,49.211747,08.11.2020 20:23:53,18
2748,55.808797,49.182527,08.11.2020 20:23:51,18
2715,55.785715,49.170877,08.11.2020 20:23:44,18
2149,55.865187,49.078968,08.11.2020 20:23:53,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2156,55.773192,49.208545,08.11.2020 20:23:47,18
2465,55.792555,49.229553,08.11.2020 20:23:47,18
2425,55.747955,49.212827,08.11.2020 20:23:42,18
2436,55.791978,49.17166,08.11.2020 20:23:53,18
2470,55.769037,49.231758,08.11.2020 20:23:47,18
2767,55.749888,49.208865,08.11.2020 20:23:48,18
2736,55.861385,49.090463,08.11.2020 20:23:48,18
2704,55.836092,49.135242,08.11.2020 20:23:42,18
2454,55.829438,49.083033,08.11.2020 20:23:45,18
2464,55.751527,49.229233,08.11.2020 20:23:40,18
2423,55.835853,49.105705,08.11.2020 20:23:43,18
2466,55.771418,49.211747,08.11.2020 20:24:54,18
2453,55.767123,49.21774,08.11.2020 20:24:52,18
2149,55.868955,49.080982,08.11.2020 20:24:54,18
2748,55.8046,49.184565,08.11.2020 20:24:50,18
2706,55.827527,49.14743,08.11.2020 20:24:47,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2436,55.79393,49.171798,08.11.2020 20:24:52,18
2715,55.785715,49.170877,08.11.2020 20:24:44,18
2156,55.773192,49.208545,08.11.2020 20:24:47,18
2470,55.771253,49.231842,08.11.2020 20:24:47,18
2767,55.746597,49.214498,08.11.2020 20:24:47,18
2465,55.792555,49.229553,08.11.2020 20:24:47,18
2425,55.750895,49.207603,08.11.2020 20:24:42,18
2736,55.860498,49.095443,08.11.2020 20:24:49,18
2704,55.836092,49.134415,08.11.2020 20:24:42,18
2454,55.829695,49.084715,08.11.2020 20:24:46,18
2464,55.753395,49.231298,08.11.2020 20:24:28,18
2423,55.835888,49.110438,08.11.2020 20:24:42,18
2453,55.767123,49.21774,08.11.2020 20:24:52,18
2748,55.8046,49.184565,08.11.2020 20:24:50,18
2715,55.785715,49.170877,08.11.2020 20:24:44,18
2156,55.773192,49.208545,08.11.2020 20:24:47,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2767,55.746597,49.214498,08.11.2020 20:24:47,18
2465,55.792555,49.229553,08.11.2020 20:24:47,18
2149,55.868955,49.080982,08.11.2020 20:24:54,18
2436,55.79393,49.171798,08.11.2020 20:24:52,18
2466,55.771418,49.211747,08.11.2020 20:24:54,18
2470,55.771253,49.231842,08.11.2020 20:24:47,18
2736,55.860498,49.095443,08.11.2020 20:24:49,18
2425,55.750895,49.207603,08.11.2020 20:24:42,18
2706,55.827527,49.14743,08.11.2020 20:24:47,18
2704,55.836092,49.134415,08.11.2020 20:24:42,18
2454,55.829695,49.084715,08.11.2020 20:24:46,18
2464,55.753395,49.231298,08.11.2020 20:24:28,18
2423,55.835887,49.114955,08.11.2020 20:25:43,18
2453,55.768658,49.210763,08.11.2020 20:25:52,18
2715,55.78296,49.170567,08.11.2020 20:25:44,18
2748,55.802208,49.184567,08.11.2020 20:25:51,18
2156,55.773192,49.208545,08.11.2020 20:24:47,18
2465,55.791255,49.225313,08.11.2020 20:25:57,18
2767,55.745427,49.21651,08.11.2020 20:25:48,18
2436,55.79428,49.17224,08.11.2020 20:25:40,18
2149,55.871705,49.08078,08.11.2020 20:25:54,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2470,55.7747,49.231788,08.11.2020 20:25:46,18
2425,55.753907,49.202552,08.11.2020 20:25:41,18
2706,55.826858,49.150107,08.11.2020 20:25:46,18
2466,55.771418,49.211747,08.11.2020 20:25:54,18
2704,55.836078,49.13058,08.11.2020 20:25:41,18
2736,55.859667,49.10034,08.11.2020 20:25:49,18
2454,55.830545,49.09102,08.11.2020 20:25:46,18
2464,55.757,49.231547,08.11.2020 20:25:54,18
2423,55.835887,49.114955,08.11.2020 20:25:43,18
2453,55.768658,49.210763,08.11.2020 20:25:52,18
2715,55.78296,49.170567,08.11.2020 20:25:44,18
2156,55.773192,49.208545,08.11.2020 20:24:47,18
2465,55.791255,49.225313,08.11.2020 20:25:57,18
2748,55.802208,49.184567,08.11.2020 20:25:51,18
2436,55.79428,49.17224,08.11.2020 20:25:40,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2425,55.753907,49.202552,08.11.2020 20:25:41,18
2470,55.7747,49.231788,08.11.2020 20:25:46,18
2767,55.745427,49.21651,08.11.2020 20:25:48,18
2466,55.771418,49.211747,08.11.2020 20:25:54,18
2706,55.826858,49.150107,08.11.2020 20:25:46,18
2454,55.830545,49.09102,08.11.2020 20:25:46,18
2149,55.871705,49.08078,08.11.2020 20:25:54,18
2704,55.836078,49.13058,08.11.2020 20:25:41,18
2736,55.859667,49.10034,08.11.2020 20:25:49,18
2464,55.757,49.231547,08.11.2020 20:25:54,18
2423,55.83588,49.120285,08.11.2020 20:26:43,18
2715,55.779828,49.171912,08.11.2020 20:26:43,18
2156,55.773192,49.208545,08.11.2020 20:24:47,18
2767,55.74553,49.218112,08.11.2020 20:26:48,18
2736,55.858565,49.102185,08.11.2020 20:26:48,18
2453,55.77178,49.207233,08.11.2020 20:26:51,18
2425,55.757305,49.19676,08.11.2020 20:26:42,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2748,55.799643,49.179472,08.11.2020 20:26:51,18
2470,55.776185,49.235387,08.11.2020 20:26:55,18
2465,55.788195,49.224482,08.11.2020 20:26:47,18
2704,55.836085,49.122775,08.11.2020 20:26:42,18
2454,55.830783,49.091945,08.11.2020 20:26:51,18
2466,55.771418,49.211747,08.11.2020 20:26:53,18
2149,55.871503,49.080708,08.11.2020 20:26:53,18
2706,55.825752,49.154205,08.11.2020 20:26:47,18
2436,55.795588,49.17418,08.11.2020 20:26:40,18
2464,55.758738,49.231543,08.11.2020 20:26:55,18
2423,55.83588,49.120285,08.11.2020 20:26:43,18
2715,55.779828,49.171912,08.11.2020 20:26:43,18
2156,55.773192,49.208545,08.11.2020 20:24:47,18
2470,55.776185,49.235387,08.11.2020 20:26:55,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2436,55.795588,49.17418,08.11.2020 20:26:40,18
2767,55.74553,49.218112,08.11.2020 20:26:48,18
2453,55.77178,49.207233,08.11.2020 20:26:51,18
2464,55.758738,49.231543,08.11.2020 20:26:55,18
2425,55.757305,49.19676,08.11.2020 20:26:42,18
2466,55.771418,49.211747,08.11.2020 20:26:53,18
2149,55.871503,49.080708,08.11.2020 20:26:53,18
2465,55.788195,49.224482,08.11.2020 20:26:47,18
2736,55.858565,49.102185,08.11.2020 20:26:48,18
2748,55.799643,49.179472,08.11.2020 20:26:51,18
2706,55.825752,49.154205,08.11.2020 20:26:47,18
2704,55.836085,49.122775,08.11.2020 20:26:42,18
2454,55.830783,49.091945,08.11.2020 20:26:51,18
2423,55.835835,49.122495,08.11.2020 20:27:42,18
2715,55.778677,49.172797,08.11.2020 20:27:44,18
2156,55.773192,49.208545,08.11.2020 20:24:47,18
2470,55.78096,49.236332,08.11.2020 20:27:55,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2436,55.796813,49.175968,08.11.2020 20:27:39,18
2464,55.762957,49.231702,08.11.2020 20:27:36,18
2453,55.772417,49.208647,08.11.2020 20:27:52,18
2465,55.782608,49.22333,08.11.2020 20:27:52,18
2425,55.759362,49.193168,08.11.2020 20:27:42,18
2149,55.871503,49.080708,08.11.2020 20:27:54,18
2466,55.771418,49.211747,08.11.2020 20:27:54,18
2736,55.856018,49.09943,08.11.2020 20:27:49,18
2767,55.74553,49.218112,08.11.2020 20:27:47,18
2748,55.79851,49.177845,08.11.2020 20:27:50,18
2706,55.825323,49.155907,08.11.2020 20:27:47,18
2704,55.836097,49.12014,08.11.2020 20:27:42,18
2454,55.832752,49.090888,08.11.2020 20:27:46,18
2423,55.835835,49.122495,08.11.2020 20:27:42,18
2156,55.773192,49.208545,08.11.2020 20:24:47,18
2715,55.778677,49.172797,08.11.2020 20:27:44,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2436,55.796813,49.175968,08.11.2020 20:27:39,18
2470,55.78096,49.236332,08.11.2020 20:27:55,18
2464,55.762957,49.231702,08.11.2020 20:27:36,18
2453,55.772417,49.208647,08.11.2020 20:27:52,18
2466,55.771418,49.211747,08.11.2020 20:27:54,18
2465,55.782608,49.22333,08.11.2020 20:27:52,18
2736,55.856018,49.09943,08.11.2020 20:27:49,18
2149,55.871503,49.080708,08.11.2020 20:27:54,18
2425,55.759362,49.193168,08.11.2020 20:27:42,18
2767,55.74553,49.218112,08.11.2020 20:27:47,18
2748,55.79851,49.177845,08.11.2020 20:27:50,18
2706,55.825323,49.155907,08.11.2020 20:27:47,18
2454,55.832752,49.090888,08.11.2020 20:27:46,18
2704,55.836097,49.12014,08.11.2020 20:27:42,18
2423,55.835855,49.128902,08.11.2020 20:28:43,18
2156,55.771257,49.21168,08.11.2020 20:28:52,18
2436,55.798163,49.177885,08.11.2020 20:28:40,18
2715,55.771045,49.175572,08.11.2020 20:28:48,18
2470,55.78374,49.234263,08.11.2020 20:28:46,18
2453,55.77306,49.208863,08.11.2020 20:28:52,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2466,55.771418,49.211747,08.11.2020 20:28:54,18
2425,55.760022,49.192142,08.11.2020 20:28:41,18
2464,55.765053,49.231682,08.11.2020 20:28:49,18
2704,55.83609,49.112937,08.11.2020 20:28:41,18
2149,55.871503,49.080708,08.11.2020 20:28:54,18
2748,55.795527,49.173555,08.11.2020 20:28:51,18
2454,55.834457,49.090037,08.11.2020 20:28:46,18
2465,55.785407,49.21931,08.11.2020 20:28:54,18
2767,55.74553,49.218112,08.11.2020 20:28:48,18
2706,55.823343,49.16253,08.11.2020 20:28:46,18
2736,55.85565,49.098365,08.11.2020 20:28:49,18
2423,55.835855,49.128902,08.11.2020 20:28:43,18
2156,55.771257,49.21168,08.11.2020 20:28:52,18
2436,55.798163,49.177885,08.11.2020 20:28:40,18
2715,55.771045,49.175572,08.11.2020 20:28:48,18
2470,55.78374,49.234263,08.11.2020 20:28:46,18
2164,55.77318,49.212148,08.11.2020 20:10:01,18
2464,55.765053,49.231682,08.11.2020 20:28:49,18
2149,55.871503,49.080708,08.11.2020 20:28:54,18
2425,55.760022,49.192142,08.11.2020 20:28:41,18
2453,55.77306,49.208863,08.11.2020 20:28:52,18
2466,55.771418,49.211747,08.11.2020 20:28:54,18
2454,55.834457,49.090037,08.11.2020 20:28:46,18
2704,55.83609,49.112937,08.11.2020 20:28:41,18
2748,55.795527,49.173555,08.11.2020 20:28:51,18
2465,55.785407,49.21931,08.11.2020 20:28:54,18
2767,55.74553,49.218112,08.11.2020 20:28:48,18
2706,55.823343,49.16253,08.11.2020 20:28:46,18
2736,55.85565,49.098365,08.11.2020 20:28:49,18
2423,55.835802,49.131263,08.11.2020 20:29:43,18
2436,55.800428,49.181605,08.11.2020 20:29:40,18
2470,55.78529,49.232813,08.11.2020 20:29:47,18
2715,55.76738,49.178927,08.11.2020 20:29:43,18
2156,55.771335,49.211822,08.11.2020 20:29:46,18
2464,55.7668,49.231705,08.11.2020 20:29:56,18
2466,55.771418,49.211747,08.11.2020 20:29:54,18
2453,55.77306,49.208863,08.11.2020 20:29:51,18
2748,55.794537,49.172267,08.11.2020 20:29:51,18
2149,55.871503,49.080708,08.11.2020 20:29:54,18
2767,55.74553,49.218112,08.11.2020 20:29:48,18
2704,55.83611,49.110262,08.11.2020 20:29:42,18
2706,55.821597,49.169318,08.11.2020 20:29:47,18
2425,55.764223,49.184737,08.11.2020 20:29:42,18
2454,55.835007,49.092525,08.11.2020 20:29:46,18
2465,55.779082,49.218962,08.11.2020 20:29:47,18
2736,55.854467,49.089403,08.11.2020 20:29:48,18
2436,55.800428,49.181605,08.11.2020 20:29:40,18
2423,55.835802,49.131263,08.11.2020 20:29:43,18
2470,55.78529,49.232813,08.11.2020 20:29:47,18
2156,55.771335,49.211822,08.11.2020 20:29:46,18
2715,55.76738,49.178927,08.11.2020 20:29:43,18
2466,55.771418,49.211747,08.11.2020 20:29:54,18
2464,55.7668,49.231705,08.11.2020 20:29:56,18
2748,55.794537,49.172267,08.11.2020 20:29:51,18
2453,55.77306,49.208863,08.11.2020 20:29:51,18
2149,55.871503,49.080708,08.11.2020 20:29:54,18
2706,55.821597,49.169318,08.11.2020 20:29:47,18
2767,55.74553,49.218112,08.11.2020 20:29:48,18
2425,55.764223,49.184737,08.11.2020 20:29:42,18
2454,55.835007,49.092525,08.11.2020 20:29:46,18
2704,55.83611,49.110262,08.11.2020 20:29:42,18
2465,55.779082,49.218962,08.11.2020 20:29:47,18
2736,55.854467,49.089403,08.11.2020 20:29:48,18
2436,55.802222,49.185128,08.11.2020 20:30:53,18
2423,55.835845,49.136598,08.11.2020 20:30:42,18
2156,55.771335,49.211822,08.11.2020 20:30:45,18
2715,55.766145,49.180772,08.11.2020 20:30:44,18
2470,55.788475,49.22925,08.11.2020 20:30:47,18
2748,55.791213,49.171277,08.11.2020 20:30:50,18
2464,55.769072,49.231753,08.11.2020 20:30:41,18
2466,55.772202,49.211503,08.11.2020 20:30:50,18
2767,55.74553,49.218112,08.11.2020 20:30:47,18
2706,55.818893,49.176482,08.11.2020 20:30:47,18
2425,55.766318,49.181038,08.11.2020 20:30:42,18
2453,55.77306,49.208863,08.11.2020 20:30:52,18
2454,55.835817,49.100185,08.11.2020 20:30:45,18
2149,55.871503,49.080708,08.11.2020 20:30:53,18
2704,55.836117,49.105515,08.11.2020 20:30:42,18
2465,55.772113,49.218825,08.11.2020 20:30:47,18
2736,55.85408,49.084355,08.11.2020 20:30:49,18
2436,55.802222,49.185128,08.11.2020 20:30:53,18
2715,55.766145,49.180772,08.11.2020 20:30:44,18
2423,55.835845,49.136598,08.11.2020 20:30:42,18
2748,55.791213,49.171277,08.11.2020 20:30:50,18
2464,55.769072,49.231753,08.11.2020 20:30:41,18
2156,55.771335,49.211822,08.11.2020 20:30:45,18
2470,55.788475,49.22925,08.11.2020 20:30:47,18
2466,55.772202,49.211503,08.11.2020 20:30:50,18
2453,55.77306,49.208863,08.11.2020 20:30:52,18
2454,55.835817,49.100185,08.11.2020 20:30:45,18
2767,55.74553,49.218112,08.11.2020 20:30:47,18
2706,55.818893,49.176482,08.11.2020 20:30:47,18
2425,55.766318,49.181038,08.11.2020 20:30:42,18
2149,55.871503,49.080708,08.11.2020 20:30:53,18
2704,55.836117,49.105515,08.11.2020 20:30:42,18
2465,55.772113,49.218825,08.11.2020 20:30:47,18
2736,55.85408,49.084355,08.11.2020 20:30:49,18
2423,55.835868,49.138598,08.11.2020 20:31:43,18
2436,55.806238,49.184158,08.11.2020 20:31:40,18
2156,55.771423,49.211863,08.11.2020 20:31:46,18
2715,55.764338,49.18398,08.11.2020 20:31:44,18
2748,55.787935,49.170963,08.11.2020 20:31:51,18
2470,55.788892,49.225302,08.11.2020 20:31:47,18
2464,55.771623,49.231825,08.11.2020 20:31:43,18
2466,55.771593,49.211447,08.11.2020 20:31:54,18
2425,55.767465,49.179128,08.11.2020 20:31:41,18
2453,55.77306,49.208863,08.11.2020 20:31:12,18
2767,55.74553,49.218112,08.11.2020 20:31:48,18
2736,55.853178,49.084208,08.11.2020 20:31:49,18
2149,55.871503,49.080708,08.11.2020 20:31:54,18
2454,55.835915,49.10169,08.11.2020 20:31:46,18
2465,55.767315,49.216528,08.11.2020 20:31:52,18
2706,55.816203,49.180027,08.11.2020 20:31:52,18
2704,55.836092,49.102193,08.11.2020 20:31:41,18
2436,55.806238,49.184158,08.11.2020 20:31:40,18
2423,55.835868,49.138598,08.11.2020 20:31:43,18
2156,55.771423,49.211863,08.11.2020 20:31:46,18
2748,55.787935,49.170963,08.11.2020 20:31:51,18
2464,55.771623,49.231825,08.11.2020 20:31:43,18
2470,55.788892,49.225302,08.11.2020 20:31:47,18
2466,55.771593,49.211447,08.11.2020 20:31:54,18
2715,55.764338,49.18398,08.11.2020 20:31:44,18
2425,55.767465,49.179128,08.11.2020 20:31:41,18
2453,55.77306,49.208863,08.11.2020 20:31:12,18
2736,55.853178,49.084208,08.11.2020 20:31:49,18
2767,55.74553,49.218112,08.11.2020 20:31:48,18
2706,55.816203,49.180027,08.11.2020 20:31:52,18
2465,55.767315,49.216528,08.11.2020 20:31:52,18
2454,55.835915,49.10169,08.11.2020 20:31:46,18
2149,55.871503,49.080708,08.11.2020 20:31:54,18
2704,55.836092,49.102193,08.11.2020 20:31:41,18
2436,55.808747,49.182927,08.11.2020 20:32:40,18
2423,55.835848,49.146808,08.11.2020 20:32:43,18
2156,55.771423,49.211863,08.11.2020 20:32:46,18
2748,55.783328,49.170668,08.11.2020 20:32:51,18
2464,55.775172,49.231787,08.11.2020 20:32:38,18
2466,55.771593,49.211447,08.11.2020 20:32:54,18
2453,55.77306,49.208863,08.11.2020 20:31:12,18
2715,55.763135,49.186062,08.11.2020 20:32:43,18
2736,55.849973,49.083987,08.11.2020 20:32:48,18
2425,55.77033,49.176727,08.11.2020 20:32:42,18
2470,55.790633,49.224797,08.11.2020 20:32:54,18
2149,55.871373,49.08081,08.11.2020 20:32:54,18
2767,55.748162,49.222915,08.11.2020 20:32:48,18
2454,55.835935,49.105408,08.11.2020 20:32:46,18
2706,55.813988,49.180195,08.11.2020 20:32:46,18
2465,55.770167,49.206985,08.11.2020 20:32:46,18
2704,55.835988,49.099792,08.11.2020 20:32:40,18
2436,55.808747,49.182927,08.11.2020 20:32:40,18
2423,55.835848,49.146808,08.11.2020 20:32:43,18
2156,55.771423,49.211863,08.11.2020 20:32:46,18
2464,55.775172,49.231787,08.11.2020 20:32:38,18
2748,55.783328,49.170668,08.11.2020 20:32:51,18
2736,55.849973,49.083987,08.11.2020 20:32:48,18
2425,55.77033,49.176727,08.11.2020 20:32:42,18
2470,55.790633,49.224797,08.11.2020 20:32:54,18
2466,55.771593,49.211447,08.11.2020 20:32:54,18
2149,55.871373,49.08081,08.11.2020 20:32:54,18
2706,55.813988,49.180195,08.11.2020 20:32:46,18
2767,55.748162,49.222915,08.11.2020 20:32:48,18
2454,55.835935,49.105408,08.11.2020 20:32:46,18
2465,55.770167,49.206985,08.11.2020 20:32:46,18
2704,55.835988,49.099792,08.11.2020 20:32:40,18
2453,55.77306,49.208863,08.11.2020 20:31:12,18
2715,55.763135,49.186062,08.11.2020 20:32:43,18
2436,55.8112,49.181742,08.11.2020 20:33:40,18
2423,55.834,49.147347,08.11.2020 20:33:42,18
2156,55.771423,49.211863,08.11.2020 20:33:45,18
2464,55.776205,49.235477,08.11.2020 20:33:45,18
2470,55.792485,49.229567,08.11.2020 20:33:47,18
2748,55.779688,49.172,08.11.2020 20:33:50,18
2736,55.84861,49.083822,08.11.2020 20:33:49,18
2149,55.868235,49.080547,08.11.2020 20:33:53,18
2466,55.771593,49.211447,08.11.2020 20:33:53,18
2425,55.773795,49.175292,08.11.2020 20:33:42,18
2767,55.750615,49.227585,08.11.2020 20:33:48,18
2465,55.772482,49.208138,08.11.2020 20:33:49,18
2706,55.812287,49.180982,08.11.2020 20:33:47,18
2454,55.835938,49.11223,08.11.2020 20:33:45,18
2453,55.77306,49.208863,08.11.2020 20:31:12,18
2704,55.834073,49.089997,08.11.2020 20:33:50,18
2715,55.761283,49.189293,08.11.2020 20:33:44,18
2436,55.8112,49.181742,08.11.2020 20:33:40,18
2423,55.834,49.147347,08.11.2020 20:33:42,18
2156,55.771423,49.211863,08.11.2020 20:33:45,18
2464,55.776205,49.235477,08.11.2020 20:33:45,18
2470,55.792485,49.229567,08.11.2020 20:33:47,18
2736,55.84861,49.083822,08.11.2020 20:33:49,18
